...1,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,date
37,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-02-06
38,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-02-07
39,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-02-08
40,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-02-09
41,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-02-10
42,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-02-11
43,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-02-12
44,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-02-13
45,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-02-14
46,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-02-15
47,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-02-16
48,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-02-17
49,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-02-18
50,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-02-19
51,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-02-20
52,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-02-21
53,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-02-22
54,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-02-23
55,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-02-24
56,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-02-25
57,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-02-26
58,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-02-27
59,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-02-28
60,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-03-01
61,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-03-02
62,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-03-03
63,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-03-04
64,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-03-05
65,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-03-06
66,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-03-07
67,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-03-08
68,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-03-09
69,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-03-10
70,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-03-11
71,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-03-12
72,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-03-13
73,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-03-14
74,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-03-15
75,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-03-16
76,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-03-17
77,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-03-18
78,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-03-19
79,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-03-20
80,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-03-21
81,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-03-22
82,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-03-23
83,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-03-24
84,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-03-25
85,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-03-26
86,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-03-27
87,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-03-28
88,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-03-29
89,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-03-30
90,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-03-31
91,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-04-01
92,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-04-02
93,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-04-03
94,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-04-04
95,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-04-05
96,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-04-06
97,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-04-07
98,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-04-08
99,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-04-09
100,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-04-10
101,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-04-11
102,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-04-12
103,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-04-13
104,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-04-14
105,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-04-15
106,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-04-16
107,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-04-17
108,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-04-18
109,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-04-19
110,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-04-20
111,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-04-21
112,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-04-22
113,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-04-23
114,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-04-24
115,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-04-25
116,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-04-26
117,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-04-27
118,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-04-28
119,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-04-29
120,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-04-30
121,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-05-01
122,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-05-02
123,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-05-03
124,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-05-04
125,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-05-05
126,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-05-06
127,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-05-07
128,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-05-08
129,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-05-09
130,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-05-10
131,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-05-11
132,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-05-12
133,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-05-13
134,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-05-14
135,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-05-15
136,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-05-16
137,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-05-17
138,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-05-18
139,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-05-19
140,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-05-20
141,0.07738685215187278,0.00191148931653352,0.10786431977231084,0.01965993315913523,0.03366048853155232,0.05000159035436061,0.08341309148635444,0.30379853148368074,5720.853946814666,0.9998739718744152,2021-05-21
